Fund Code;Manager No;Date;Fund;Manager;Market Value;AccCode;Account;Category;Manager Code;PtfCcy  Code;ptfCcy Rate;PtfCcy Market Value; % of Total  Value (EUR)
DB5200;618004;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL LHC Hedge class;-0.01;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618004;EUR;1.000000;-0.01;-0.00
DB5200;618004;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL LHC Hedge class;-0.01;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618004;EUR;1.000000;-0.01;-0.00
DB5200;618004;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL LHC Hedge class;-490148.46;144400;Adjustment F.E.T.;2. Derivatives;DB5200/618004;EUR;1.000000;-490148.46;-0.06
DB5200;618004;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL LHC Hedge class;0.01;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618004;EUR;1.000000;0.01;0.00
DB5200;618004;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL LHC Hedge class;-0.01;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618004;EUR;1.000000;-0.01;-0.00
DB5200;618006;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL LHD Hedge Class;-0.01;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618006;EUR;1.000000;-0.01;-0.00
DB5200;618006;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL LHD Hedge Class;-5159.42;144400;Adjustment F.E.T.;2. Derivatives;DB5200/618006;EUR;1.000000;-5159.42;-0.00
DB5200;618006;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL LHD Hedge Class;-0.02;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618006;EUR;1.000000;-0.02;-0.00
DB5200;618006;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL LHD Hedge Class;0.01;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618006;EUR;1.000000;0.01;0.00
DB5200;618006;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL LHD Hedge Class;-0.01;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618006;EUR;1.000000;-0.01;-0.00
DB5200;618008;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL SHC Hedge class;-11953.09;144400;Adjustment F.E.T.;2. Derivatives;DB5200/618008;EUR;1.000000;-11953.09;-0.00
DB5200;618008;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL SHC Hedge class;-0.01;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618008;EUR;1.000000;-0.01;-0.00
DB5200;618008;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL SHC Hedge class;-0.02;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618008;EUR;1.000000;-0.02;-0.00
DB5200;618008;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL SHC Hedge class;0.02;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618008;EUR;1.000000;0.02;0.00
DB5200;618010;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL SHD Hedge Class;-0.01;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/618010;EUR;1.000000;-0.01;-0.00
DB5200;618010;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL SHD Hedge Class;-8149.07;144400;Adjustment F.E.T.;2. Derivatives;DB5200/618010;EUR;1.000000;-8149.07;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-251525.00;266100;Payable on Purchases;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-251525.00;-0.03
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-293282.75;266100;Payable on Purchases;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-293282.75;-0.04
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-895142.60;266500;Pay.on Currencies Sold;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-895142.60;-0.12
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-12123.78;267105;Cap.Gain Tax (realized);3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-12123.78;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;5451.41;267105;Cap.Gain Tax (realized);3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;5451.41;0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-17582.09;267110;Cap.Gain Tax (unrealized);3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-17582.09;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;2487430.86;151300;Income on Bonds Port.;1. Stock;DB5200/689206;EUR;1.000000;2487430.86;0.32
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;9839.49;151301;Receivable Interests on Bonds;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;9839.49;0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;16997.53;151301;Receivable Interests on Bonds;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;16997.53;0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;30176.67;151301;Receivable Interests on Bonds;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;30176.67;0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;119613.36;151303;Interest receivable on MBS;1. Stock;DB5200/689206;EUR;1.000000;119613.36;0.02
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;1655.19;151307;Adjustments interests MBS;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;1655.19;0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;328451660.17;143220;Bonds;1. Stock;DB5200/689206;EUR;1.000000;328451660.17;42.63
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;31618885.75;143260;Financial Instruments;1. Stock;DB5200/689206;EUR;1.000000;31618885.75;4.10
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;79141480.96;143280;Mortgage backed securities;1. Stock;DB5200/689206;EUR;1.000000;79141480.96;10.27
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;5396674.14;143292;Value Adjust./Bonds;1. Stock;DB5200/689206;EUR;1.000000;5396674.14;0.70
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;216913.32;143295;Value Adjust./treasury bonds;1. Stock;DB5200/689206;EUR;1.000000;216913.32;0.03
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;75428.75;143298;Value Adj. / Financial Futures;2. Derivatives;DB5200/689206;EUR;1.000000;75428.75;0.01
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;330939.59;143301;Value adjust. / ABS MBS;1. Stock;DB5200/689206;EUR;1.000000;330939.59;0.04
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;170000.00;144111;Bank at sight;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;170000.00;0.02
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;90000.00;144111;Bank at sight;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;90000.00;0.01
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-1.36;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-1.36;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-84.27;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-84.27;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;293526.50;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;293526.50;0.04
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-89.12;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-89.12;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;109357.00;144181;ETD Cash;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;109357.00;0.01
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-231510.83;144181;ETD Cash;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-231510.83;-0.03
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;248819.76;144181;ETD Cash;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;248819.76;0.03
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-34.39;144181;ETD Cash;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-34.39;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-3.51;144181;ETD Cash;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-3.51;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-20485.19;144400;Adjustment F.E.T.;2. Derivatives;DB5200/689206;EUR;1.000000;-20485.19;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-66240.30;144661;ETD Open Trade;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-66240.30;-0.01
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;15291.46;144661;ETD Open Trade;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;15291.46;0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-24480.00;144661;ETD Open Trade;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-24480.00;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;98598.82;144662;ETD Initial Marg;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;98598.82;0.01
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;47467.19;144662;ETD Initial Marg;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;47467.19;0.01
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;162038.85;144662;ETD Initial Marg;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;162038.85;0.02
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;4051.27;151328;MBS Interest to receive;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;4051.27;0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;85196.92;151328;MBS Interest to receive;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;85196.92;0.01
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-0.13;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-0.13;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-0.22;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-0.22;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-316.06;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-316.06;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-0.05;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-0.05;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-843.07;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-843.07;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-0.14;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-0.14;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-0.02;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-0.02;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;340725.55;155000;Receivable on Subscriptions;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;340725.55;0.04
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;895142.60;156100;Receivable on Sales;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;895142.60;0.12
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;727765.23;156100;Receivable on Sales;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;727765.23;0.09
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;899658.27;156500;Rec. on Currencies purchased;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;899658.27;0.12
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-38.56;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-38.56;-0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;9183.01;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;9183.01;0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;142276.66;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;142276.66;0.02
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;281855.47;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;281855.47;0.04
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;4855330.43;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;4855330.43;0.63
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;2651978.65;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;2651978.65;0.34
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;26796.22;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;26796.22;0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;3223.48;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;3223.48;0.00
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-91069.12;265000;Payable on Redemptions;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-91069.12;-0.01
DB5200;689206;20/09/2021;CHALLENGE INTERNAT. BOND FUND;Morgan Stanley Investment Management Ltd;-117677.26;266100;Payable on Purchases;3. Cash and Cash in Settlement;DB5200/689206;EUR;1.000000;-117677.26;-0.02
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;210325072.49;143220;Bonds;1. Stock;DB5200/697132;EUR;1.000000;210325072.49;27.30
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;46473880.57;143260;Financial Instruments;1. Stock;DB5200/697132;EUR;1.000000;46473880.57;6.03
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;31733451.59;143270;CPO Funds;1. Stock;DB5200/697132;EUR;1.000000;31733451.59;4.12
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;3726479.10;143280;Mortgage backed securities;1. Stock;DB5200/697132;EUR;1.000000;3726479.10;0.48
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;649985.31;143292;Value Adjust./Bonds;1. Stock;DB5200/697132;EUR;1.000000;649985.31;0.08
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-1755768.33;143295;Value Adjust./treasury bonds;1. Stock;DB5200/697132;EUR;1.000000;-1755768.33;-0.23
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-405241.65;143297;Value Adjust./Investm. Funds;1. Stock;DB5200/697132;EUR;1.000000;-405241.65;-0.05
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;239248.50;143298;Value Adj. / Financial Futures;2. Derivatives;DB5200/697132;EUR;1.000000;239248.50;0.03
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;496369.54;143299;Value Adjust. / Swap;2. Derivatives;DB5200/697132;EUR;1.000000;496369.54;0.06
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-102930.99;143301;Value adjust. / ABS MBS;1. Stock;DB5200/697132;EUR;1.000000;-102930.99;-0.01
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;1.06;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;1.06;0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;697012.06;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;697012.06;0.09
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-3929.53;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;-3929.53;-0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;35.80;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;35.80;0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;1012573.39;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;1012573.39;0.13
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;664421.08;144191;ETD Cash;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;664421.08;0.09
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;21918.28;144191;ETD Cash;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;21918.28;0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;59714.01;144191;ETD Cash;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;59714.01;0.01
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;457990.06;144191;ETD Cash;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;457990.06;0.06
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;497736.22;144400;Adjustment F.E.T.;2. Derivatives;DB5200/697132;EUR;1.000000;497736.22;0.06
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;8476.04;151328;MBS Interest to receive;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;8476.04;0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-103.15;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;-103.15;-0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-1193.80;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;-1193.80;-0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-3.32;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;-3.32;-0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;364502.37;152004;Accrued Int. on IRS;2. Derivatives;DB5200/697132;EUR;1.000000;364502.37;0.05
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;97219.15;156100;Receivable on Sales;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;97219.15;0.01
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-312847.15;262135;Accr.Int. payables sur Swaps;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;-312847.15;-0.04
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;2473362.47;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;2473362.47;0.32
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;4781.47;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;4781.47;0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-36029.05;267110;Cap.Gain Tax (unrealized);3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;-36029.05;-0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-222110.00;144671;ETD Open Trade;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;-222110.00;-0.03
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;-45029.44;144671;ETD Open Trade;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;-45029.44;-0.01
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;27891.46;144671;ETD Open Trade;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;27891.46;0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;420030.70;144672;ETD Initial Marg;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;420030.70;0.05
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;244525.86;144672;ETD Initial Marg;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;244525.86;0.03
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;251023.12;144672;ETD Initial Marg;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;251023.12;0.03
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;2261308.30;151300;Income on Bonds Port.;1. Stock;DB5200/697132;EUR;1.000000;2261308.30;0.29
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;6329.18;151303;Interest receivable on MBS;1. Stock;DB5200/697132;EUR;1.000000;6329.18;0.00
DB5200;697132;20/09/2021;CHALLENGE INTERNAT. BOND FUND;MIFL FIXED INCOME GBL;230.27;151307;Adjustments interests MBS;3. Cash and Cash in Settlement;DB5200/697132;EUR;1.000000;230.27;0.00
DB8812;0;20/09/2021;CHALLENGE NORTH AMERICAN EQUITY;CHALLENGE NORTH AMERICAN EQUITY;-674367.00;264812;Investment Management Fee L;3. Cash and Cash in Settlement;DB8812/0;EUR;1.000000;-674367.00;-0.04
DB8812;0;20/09/2021;CHALLENGE NORTH AMERICAN EQUITY;CHALLENGE NORTH AMERICAN EQUITY;-21720.82;264819;Investment Management Fee LH;3. Cash and Cash in Settlement;DB8812/0;EUR;1.000000;-21720.82;-0.00
DB8812;0;20/09/2021;CHALLENGE NORTH AMERICAN EQUITY;CHALLENGE NORTH AMERICAN EQUITY;-324.19;264822;Cash Management Fees LH;3. Cash and Cash in Settlement;DB8812/0;EUR;1.000000;-324.19;-0.00
DB8812;0;20/09/2021;CHALLENGE NORTH AMERICAN EQUITY;CHALLENGE NORTH AMERICAN EQUITY;-2728.36;264824;Investment Management Fee SH;3. Cash and Cash in Settlement;DB8812/0;EUR;1.000000;-2728.36;-0.00
DB8812;0;20/09/2021;CHALLENGE NORTH AMERICAN EQUITY;CHALLENGE NORTH AMERICAN EQUITY;-40.72;264826;Cash Management Fees SH;3. Cash and Cash in Settlement;DB8812/0;EUR;1.000000;-40.72;-0.00
DB8812;0;20/09/2021;CHALLENGE NORTH AMERICAN EQUITY;CHALLENGE NORTH AMERICAN EQUITY;-277.99;264914;Collateral Mgmt fee;3. Cash and Cash in Settlement;DB8812/0;EUR;1.000000;-277.99;-0.00
DB8812;0;20/09/2021;CHALLENGE NORTH AMERICAN EQUITY;CHALLENGE NORTH AMERICAN EQUITY;-841.01;264915;Collateral Mgmt fee;3. Cash and Cash in Settlement;DB8812/0;EUR;1.000000;-841.01;-0.00
DB8812;0;20/09/2021;CHALLENGE NORTH AMERICAN EQUITY;CHALLENGE NORTH AMERICAN EQUITY;-507.86;266086;Annual Subscription Fee;3. Cash and Cash in Settlement;DB8812/0;EUR;1.000000;-507.86;-0.00
