Fund Custody Code;External Fund Identifier;PTG Name;Trade Date;Settlement Date;Maturity Date;Transaction ID;Fund Manager Reference;Transaction Type;Transaction Description;Reversal Flag;Security Name;Collateral Counterparty Name;ISIN Code;Security Description;Quantity;Currency;Price;Gross Amount;Interest;Brokerage;Tax;Expenses;Net Amount;Buy Currency;Purchase Amount;Sell Currency;Sold Amount;FX Rate;Deposit Amount;Deposit Rate;No. of Days;Collateral Counterparty BIC Code;Fund Manager BIC Code;Bloomberg Code
15219;15159Z5908260COLIN;MEDIO M STANLEY GBL SLTN COLLATERAL;18/05/2017;18/05/2017;;011561TP00587000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;132.29;;0;;0;0;0;0;0;FETALULL;;
20225;19053Z5908260COLIN;CHALLENGE NORTH AMER EQY COLLAT-MSI;18/05/2017;18/05/2017;;010355TP00470000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;22.67;;0;;0;0;0;0;0;MSLNGB2X;;
19872;19053Z5908260COLIN;CH NORTH AMERICA EQ MAML-COLL-MLI;18/05/2017;18/05/2017;;010355TP00471000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;13.34;;0;;0;0;0;0;0;MLILGB3L;;
15224;19052Z5908260COLIN;CHALLENGE INT BOND FD COLLATERAL;18/05/2017;18/05/2017;;010360TP00191000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;100.96;;0;;0;0;0;0;0;FETALULL;;
15222;19051Z5908260COLIN;CHALLENGE INT INCOME FD COLLATERAL;18/05/2017;18/05/2017;;010361TP00155000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;132.52;;0;;0;0;0;0;0;FETALULL;;
19832;19048Z5908260COLIN;CHAL CYCLICAL MAML - COLLAT MSI;18/05/2017;18/05/2017;;010362TP00238000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;9.33;;0;;0;0;0;0;0;MSLNGB2X;;
19803;19045Z5908260COLIN;CH COUNTER CYCLICAL MAML-COLL-JPM;18/05/2017;18/05/2017;;010365TP00245000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;12;;0;;0;0;0;0;0;CHASGB2L;;
19805;19045Z5908260COLIN;CH COUNTER CYCLICAL MAML-COLL-MSI;18/05/2017;18/05/2017;;010365TP00246000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;7.11;;0;;0;0;0;0;0;MSLNGB2X;;
15223;19050Z5908260COLIN;CHALLENGE INTL EQUITY COLLATERAL;18/05/2017;18/05/2017;;010340TP00699000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;67.7;;0;;0;0;0;0;0;FETALULL;;
20224;19050Z5908260COLIN;CHALLENGE INTL EQY COLLAT-MSI;18/05/2017;18/05/2017;;010340TP00700000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;14.34;;0;;0;0;0;0;0;MSLNGB2X;;
19847;19050Z5908260COLIN;CHAL INTL EQUITY MAML -COLLAT JPM;18/05/2017;18/05/2017;;010340TP00701000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;17.33;;0;;0;0;0;0;0;CHASGB2L;;
19848;19050Z5908260COLIN;CHAL INTL EQUITY MAML -COLLAT MLI;18/05/2017;18/05/2017;;010340TP00702000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;17.34;;0;;0;0;0;0;0;MLILGB3L;;
15226;19054Z5908260COLIN;CHALLENGE EURO EQUITY COLLATERAL;18/05/2017;18/05/2017;;010348TP00527000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;12.45;;0;;0;0;0;0;0;FETALULL;;
19880;19054Z5908260COLIN;CH EUROPEAN EQ MAML - COLLAT MLI;18/05/2017;18/05/2017;;010348TP00528000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;6.02;;0;;0;0;0;0;0;MLILGB3L;;
19814;19046Z5908260COLIN;CHAL TECHNOLOGY FD - COLLAT MSI;18/05/2017;18/05/2017;;010349TP00182000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;4.33;;0;;0;0;0;0;0;MSLNGB2X;;
15225;19053Z5908260COLIN;CHALLENGE NORTH AMERICA COLLATERAL;18/05/2017;18/05/2017;;010355TP00469000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;42.46;;0;;0;0;0;0;0;FETALULL;;
15212;15168Z5908260COLIN;US COLLECTION COLLATERAL;18/05/2017;18/05/2017;;001088TPA0543000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;54.81;;0;;0;0;0;0;0;FETALULL;;
15214;15165Z5908260COLIN;EUROPEAN COLLECTION COLLATERAL;18/05/2017;18/05/2017;;001090TPA0640000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;66.17;;0;;0;0;0;0;0;FETALULL;;
19559;15165Z5908260COLIN;EUROPEAN COLLECTION - COLLAT - GSI;18/05/2017;18/05/2017;;001090TPA0641000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;18.01;;0;;0;0;0;0;0;GSILGB2X;;
16265;16148Z5908260COLIN;INFRAST OPP COLLECTION COLLATERAL;18/05/2017;18/05/2017;;016250TP00400000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;147.52;;0;;0;0;0;0;0;FETALULL;;
19697;16148Z5908260COLIN;INFRASTRUCTURE OPP COLL  MSI;18/05/2017;18/05/2017;;016250TP00401000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;5.33;;0;;0;0;0;0;0;MSLNGB2X;;
16264;16147Z5908260COLIN;CONV STRATEGY COLLECT COLLATERAL;18/05/2017;18/05/2017;;016249TP00407000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;287.57;;0;;0;0;0;0;0;FETALULL;;
15363;15266Z5908260COLIN;MEDIO NEW OPPORT. COLLECTION COLL;18/05/2017;18/05/2017;;015089TP00215000;APRIL INTEREST;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;61.04;;0;;0;0;0;0;0;FETALULL;;
10362;1292Z8719429COLOUT;CHALLENGE CYCLICAL MAML;18/05/2017;19/05/2017;;010362TP00237000;SWCC 4426277-3345540;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-270000;;0;;0;0;0;0;0;GSILGB2X;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;18/05/2017;19/05/2017;;014814TP00769000;SWCC 4426273-3345539;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-250000;;0;;0;0;0;0;0;GSILGB2X;;
10365;1295Z8719429COLOUT;CHALLENGE COUNTER CYCLICAL MAML;17/05/2017;18/05/2017;;010365TP00244000;SWCC 4424520-3343968;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-250000;;0;;0;0;0;0;0;GSILGB2X;;
14018;13883Z5970552COLOUT;MEDIO PIMCO INFLATION STRAT SLTN;18/05/2017;18/05/2017;;014018TP00603000;SWCC 000700700012818;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS BANK USA;;;0;EUR;0;0;0;0;0;0;-260000;;0;;0;0;0;0;0;GSCMUS33;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;17/05/2017;18/05/2017;;014814TP00768000;SWCC 4424381-3343875;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-540000;;0;;0;0;0;0;0;GSILGB2X;;
16265;16148Z5908260COLIN;INFRAST OPP COLLECTION COLLATERAL;19/05/2017;22/05/2017;;016265EE00022000;SWBC 4428162-3347530;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;370000;;0;;0;0;0;0;0;FETALULL;;
15219;15159Z5908260COLIN;MEDIO M STANLEY GBL SLTN COLLATERAL;19/05/2017;22/05/2017;;015219EE00021000;SWBC 4428165-3347531;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;410000;;0;;0;0;0;0;0;FETALULL;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;19/05/2017;22/05/2017;;015210EE00029000;SWBC 4428157-3347529;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;5580000;;0;;0;0;0;0;0;FETALULL;;
19896;19056Z5908260COLIN;CH EMRG MKTS EQTY MAML-COLLAT-MLI;19/05/2017;19/05/2017;;019896SE00002000;SWBC 4425523-3345209;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-500000;;0;;0;0;0;0;0;MLILGB3L;;
19888;19055Z5908260COLIN;CH PACIFIC EQUITY MAML-COLLAT-MLI;19/05/2017;19/05/2017;;019888SE00001000;SWBC 4425579-3345227;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-440000;;0;;0;0;0;0;0;MLILGB3L;;
19880;19054Z5908260COLIN;CH EUROPEAN EQ MAML - COLLAT MLI;19/05/2017;19/05/2017;;019880SE00003000;SWBC 4425526-3345215;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-360000;;0;;0;0;0;0;0;MLILGB3L;;
19864;19052Z5908260COLIN;CHAL INT BOND MAML -COLLAT MLI;19/05/2017;19/05/2017;;019864SE00004000;SWBC 4425575-3345217;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-300000;;0;;0;0;0;0;0;MLILGB3L;;
19848;19050Z5908260COLIN;CHAL INTL EQUITY MAML -COLLAT MLI;19/05/2017;19/05/2017;;019848SE00010000;SWBC 4425574-3345216;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-440000;;0;;0;0;0;0;0;MLILGB3L;;
19840;19049Z5908260COLIN;CHAL ENERGY FUND MAML -COLLAT MLI;19/05/2017;19/05/2017;;019840SE00003000;SWBC 4425525-3345214;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-260000;;0;;0;0;0;0;0;MLILGB3L;;
19831;19048Z5908260COLIN;CHAL CYCLICAL MAML - COLLAT MLI;19/05/2017;19/05/2017;;019831SE00005000;SWBC 4425521-3345207;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-500000;;0;;0;0;0;0;0;MLILGB3L;;
19804;19045Z5908260COLIN;CH COUNTER CYCLICAL MAML-COLL-MLI;19/05/2017;19/05/2017;;019804SE00005000;SWBC 4425520-3345205;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-520000;;0;;0;0;0;0;0;MLILGB3L;;
19642;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MLI;19/05/2017;22/05/2017;;019642SE00031000;SWBC 4427267-3346642;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-340000;;0;;0;0;0;0;0;MLILGB3L;;
19642;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MLI;19/05/2017;19/05/2017;;019642SE00030000;SWBC 4425515-3345197;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-1690000;;0;;0;0;0;0;0;MLILGB3L;;
19588;15162Z5908260COLIN;EQUITY POWER CPN COLLECT -COLL-MLI;19/05/2017;19/05/2017;;019588SE00006000;SWBC 4425517-3345200;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-340000;;0;;0;0;0;0;0;MLILGB3L;;
19561;15165Z5908260COLIN;EUROPEAN COLLECTION - COLLAT - MLI;19/05/2017;19/05/2017;;019561SE00002000;SWBC 4425518-3345203;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-410000;;0;;0;0;0;0;0;MLILGB3L;;
16264;16147Z5908260COLIN;CONV STRATEGY COLLECT COLLATERAL;19/05/2017;22/05/2017;;016264EE00023000;SWBC 4428148-3347527;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;290000;;0;;0;0;0;0;0;FETALULL;;
19696;16148Z5908260COLIN;INFRASTRUCTURE OPP COLL  MLI;19/05/2017;22/05/2017;;019696SE00004000;SWBC 4427269-3346644;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-250000;;0;;0;0;0;0;0;MLILGB3L;;
19641;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-JPM;19/05/2017;19/05/2017;;019641SE00002000;SWBC 4427255-3346640;SE;CASH WITHDRAWAL;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;-500000;;0;;0;0;0;0;0;CHASGB2L;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;19/05/2017;22/05/2017;;015221EE00028000;SWBC 4428149-3347528;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;3790000;;0;;0;0;0;0;0;FETALULL;;
19872;19053Z5908260COLIN;CH NORTH AMERICA EQ MAML-COLL-MLI;19/05/2017;19/05/2017;;019872SE00014000;SWBC 4425577-3345226;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-700000;;0;;0;0;0;0;0;MLILGB3L;;
19544;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MSI;19/05/2017;19/05/2017;;019544SE00002000;SWBC 4427259-3346641;SE;CASH WITHDRAWAL;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-110000;;0;;0;0;0;0;0;MSLNGB2X;;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;19/05/2017;19/05/2017;;011156TP00358000;SWCC 4427307-3346663;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-220000;;0;;0;0;0;0;0;MSLNGB2X;;
15211;15162Z5908260COLIN;EQUITY POWER COUPON COLLECT COLLAT;22/05/2017;23/05/2017;;015211EE00009000;SWBC 4430401-3349592;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;440000;;0;;0;0;0;0;0;FETALULL;;
15225;19053Z5908260COLIN;CHALLENGE NORTH AMERICA COLLATERAL;22/05/2017;23/05/2017;;015225EE00010000;SWBC 4430506-3349630;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;300000;;0;;0;0;0;0;0;FETALULL;;
15224;19052Z5908260COLIN;CHALLENGE INT BOND FD COLLATERAL;22/05/2017;23/05/2017;;015224EE00020000;SWBC 4430497-3349628;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;720000;;0;;0;0;0;0;0;FETALULL;;
15223;19050Z5908260COLIN;CHALLENGE INTL EQUITY COLLATERAL;22/05/2017;23/05/2017;;015223EE00015000;SWBC 4430491-3349627;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;510000;;0;;0;0;0;0;0;FETALULL;;
16265;16148Z5908260COLIN;INFRAST OPP COLLECTION COLLATERAL;22/05/2017;23/05/2017;;016265EE00023000;SWBC 4430423-3349596;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;800000;;0;;0;0;0;0;0;FETALULL;;
16264;16147Z5908260COLIN;CONV STRATEGY COLLECT COLLATERAL;22/05/2017;23/05/2017;;016264EE00024000;SWBC 4430312-3349589;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1910000;;0;;0;0;0;0;0;FETALULL;;
19793;19044Z5908260COLIN;CH SOLIDITY & RETURN FUND-COLL-GSI;22/05/2017;23/05/2017;;019793EE00014000;SWBC 4430510-3349634;EE;CASH DIRECT ENTRY;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;310000;;0;;0;0;0;0;0;GSILGB2X;;
19832;19048Z5908260COLIN;CHAL CYCLICAL MAML - COLLAT MSI;22/05/2017;22/05/2017;;019832EE00003000;SWBC 4429771-3349096;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;120000;;0;;0;0;0;0;0;MSLNGB2X;;
19814;19046Z5908260COLIN;CHAL TECHNOLOGY FD - COLLAT MSI;22/05/2017;22/05/2017;;019814EE00002000;SWBC 4429777-3349097;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;110000;;0;;0;0;0;0;0;MSLNGB2X;;
19642;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MLI;22/05/2017;23/05/2017;;019642EE00025000;SWBC 4429794-3349098;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;340000;;0;;0;0;0;0;0;MLILGB3L;;
19641;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-JPM;22/05/2017;22/05/2017;;019641EE00006000;SWBC 4429765-3349095;EE;CASH DIRECT ENTRY;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;810000;;0;;0;0;0;0;0;CHASGB2L;;
20494;15167Z8714486COLIN;GLOBAL HG YIELD/19162/BARC/COL OTC;22/05/2017;23/05/2017;;020494SE00001000;COLLATERAL INTEREST;SE;CASH WITHDRAWAL;N;;BARCLAYS BANK PLC;;;0;USD;0;0;0;0;0;0;-155.94;;0;;0;0;0;0;0;BARCGB22;PRUIUS3F;
19281;15167Z8714486COLIN;GLOBAL HG YD/19162CITIBANK/COL OTC;19/05/2017;22/05/2017;;019281SE00014000;TAG 00287600000190G;SE;CASH WITHDRAWAL;N;;CITIGROUP GLOBAL MARKETS LIMITED;;;0;USD;0;0;0;0;0;0;-420000;;0;;0;0;0;0;0;SBILGB2L;PRUIUS3F;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;22/05/2017;23/05/2017;;015210EE00030000;SWBC 4430420-3349595;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;10380000;;0;;0;0;0;0;0;FETALULL;;
15209;15158Z5908260COLIN;PREMIUM COUPON COLLECTION COLATERAL;22/05/2017;23/05/2017;;015209EE00009000;SWBC 4430443-3349624;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;390000;;0;;0;0;0;0;0;FETALULL;;
15212;15168Z5908260COLIN;US COLLECTION COLLATERAL;22/05/2017;23/05/2017;;015212EE00016000;SWBC 4430445-3349625;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;490000;;0;;0;0;0;0;0;FETALULL;;
15217;15161Z5908260COLIN;MED BLACKROCK GLBL SLTN COLLATERAL;22/05/2017;23/05/2017;;015217EE00022000;SWBC 4430308-3349588;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;770000;;0;;0;0;0;0;0;FETALULL;;
15363;15266Z5908260COLIN;MEDIO NEW OPPORT. COLLECTION COLL;22/05/2017;23/05/2017;;015363EE00016000;SWBC 4430434-3349599;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;480000;;0;;0;0;0;0;0;FETALULL;;
19066;18439Z5908260COLIN;US COUPON STRATEGY COLLECTIONCOLLATERAL A/C;22/05/2017;23/05/2017;;019066EE00014000;SWBC 4430483-3349626;EE;CASH DIRECT ENTRY;N;;;;;0;EUR;0;0;0;0;0;0;630000;;0;;0;0;0;0;0;;;
19061;18437Z5908260COLIN;MEDIOLANUM FIDELITY ASIAN COUPONSELECTION COLLATERAL A/C;22/05/2017;23/05/2017;;019061EE00012000;SWBC 4430412-3349594;EE;CASH DIRECT ENTRY;N;;;;;0;EUR;0;0;0;0;0;0;520000;;0;;0;0;0;0;0;;;
17993;17634Z5908260COLIN;EQUILIBRIUM COLLATERAL;22/05/2017;23/05/2017;;017993EE00011000;SWBC 4430404-3349593;EE;CASH DIRECT ENTRY;N;;;;;0;EUR;0;0;0;0;0;0;330000;;0;;0;0;0;0;0;;;
15222;19051Z5908260COLIN;CHALLENGE INT INCOME FD COLLATERAL;22/05/2017;23/05/2017;;015222EE00021000;SWBC 4430502-3349629;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;960000;;0;;0;0;0;0;0;FETALULL;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;22/05/2017;23/05/2017;;015221EE00029000;SWBC 4430387-3349590;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;9470000;;0;;0;0;0;0;0;FETALULL;;
15220;15157Z5908260COLIN;MEDIO DWS MEGATREND SLTN COLLATERAL;22/05/2017;23/05/2017;;015220EE00014000;SWBC 4430394-3349591;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;420000;;0;;0;0;0;0;0;FETALULL;;
15219;15159Z5908260COLIN;MEDIO M STANLEY GBL SLTN COLLATERAL;22/05/2017;23/05/2017;;015219EE00022000;SWBC 4430413-3349598;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;840000;;0;;0;0;0;0;0;FETALULL;;
15218;15160Z5908260COLIN;MED JP MORGAN GLBL SLTN COLLATERAL;22/05/2017;23/05/2017;;015218EE00019000;SWBC 4430429-3349597;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;840000;;0;;0;0;0;0;0;FETALULL;;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;22/05/2017;22/05/2017;;011156TP00359000;SWCC 4429227-3348528;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;130000;;0;;0;0;0;0;0;MSLNGB2X;;
16250;16133Z8719429COLOUT;INFRASTRUCTURE OPP COLLECTION;22/05/2017;22/05/2017;;016250TP00402000;SWBC 4430163-3349604;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-250000;;0;;0;0;0;0;0;GSILGB2X;;
4191;880Z8719429COLOUT;GLOBAL HIGH YIELD FUND MAML;22/05/2017;23/05/2017;;004191TPA1398000;SWCC 4429802-3349099;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-260000;;0;;0;0;0;0;0;BOFAGB22;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;22/05/2017;22/05/2017;;018077EE00117000;GT5YO1J30EKJMU;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;1070000;;0;;0;0;0;0;0;MSLNGB2X;;
20224;19050Z5908260COLIN;CHALLENGE INTL EQY COLLAT-MSI;23/05/2017;23/05/2017;;020224EE00004000;SWBC 4431346-3350461;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;140000;;0;;0;0;0;0;0;MSLNGB2X;;
20225;19053Z5908260COLIN;CHALLENGE NORTH AMER EQY COLLAT-MSI;23/05/2017;23/05/2017;;020225EE00009000;SWBC 4431442-3350463;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;210000;;0;;0;0;0;0;0;MSLNGB2X;;
19589;15162Z5908260COLIN;EQUITY POWER CPN COLLECT -COLL-MSI;23/05/2017;23/05/2017;;019589EE00003000;SWBC 4431331-3350452;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;110000;;0;;0;0;0;0;0;MSLNGB2X;;
